4.4324478803335605,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.458940625086626,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.46053037010385,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.472098218673713,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.474535671600727,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.49007175494295,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.491346745239569,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.498698511686267,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.499119974389712,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.500165347584368,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.513353831251732,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.525421030814885,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.541466869303932,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.565155297878956,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.580839920871763,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.58364638792333,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.5838699610814295,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.595996065830649,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.608842675091296,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.620870485510206,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.621370129145923,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.621620061190644,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.626053733027918,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.626558166685231,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.6302303284096045,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.63291072280653,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.635161107885296,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.651974294470894,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.652449120171196,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.652717554450587,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.658690271102616,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.666259583423821,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.6740735644436135,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.6752861269355686,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.6791342541236505,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.683749946581049,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.6939469300755,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.696139827911331,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.705015387452186,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.707758995779682,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.708243289481351,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.71106043058696,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.713907064539251,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.714622729281746,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.7253251166241865,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.729553626260161,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.7474997920216175,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.765058235157006,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.765903084260724,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.774978250870109,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.779414719276269,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.780167701080359,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.784442899973039,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.7883802065518255,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.794561406116628,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.802796915946138,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.805080980291155,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.807387458070322,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.807452587314575,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.811622634951768,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.827542872580262,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.8360907779524895,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.839427216046917,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.840595055150166,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.851423020144415,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.869230945210908,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.878168680902394,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.878600638068855,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.8788742867129145,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.882380596004434,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.887183995236437,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.891429666076752,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.891681432096019,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.89420334103426,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.90476836927562,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.923681152276594,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.932617458179231,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.936329008647585,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.946874791099376,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.947302122656403,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.954387464005629,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.956271804541233,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.958376817367278,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.959858561955727,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.960131756057528,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.964948322464789,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.967388399815217,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.968281480737257,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.969158206596392,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.970758232534344,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.977169149857937,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.9802194725087405,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.985136206837568,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.990364538939866,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.993759778341222,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
4.9946897862828274,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.00383636755668,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.004809473311838,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.012792885931186,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.012885305742059,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.014301356372574,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.014916517281431,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.034525351903061,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.036428917792847,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.0387898079957845,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.03958706866012,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.040349931431433,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.042575353614733,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.042746799645982,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.04812784554222,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.0530658891736815,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.0556286385681055,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.055857860913258,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.0561897402650064,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.0567341273363535,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.058460706047713,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.058696699648513,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.060174793737951,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.062461856861177,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.066614325875821,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.070184059038814,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
5.0711118668430055,"(3.2350000000000003, 6.003]","(3.2350000000000003, 6.132]","(3.2350000000000003, 6.299]","(3.2350000000000003, 6.567]","(3.2350000000000003, 7.003]",*
