395440.2021544269,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
395523.24608349975,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
395901.2500673755,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
398909.5098600632,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
401148.5687913792,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
404643.60224269313,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
404976.365896227,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
407718.9382154924,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
412057.44010888686,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
412269.2033995612,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
414165.22036082624,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
414571.2229366215,"(15938.657, 664519.388]","(15938.657, 671916.588]","(15938.657, 678595.164]","(15938.657, 686238.359]","(15938.657, 698005.13]","(15938.657, 714149.699]","(15938.657, 726397.746]","(15938.657, 738916.456]","(15938.657, 755753.502]","(15938.657, 772031.775]","(15938.657, 795855.161]","(15938.657, 821575.761]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
