14452.920996245177,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14476.760640569606,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14486.825952391382,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14502.44476839008,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14520.605321440056,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14522.65907136941,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14596.250298399722,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14659.994260598032,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14731.9697575126,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14744.051443275945,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14790.215770272427,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14802.088437786548,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14906.24662084764,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
14931.270110345784,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15007.77286413728,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15036.26808817704,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15065.04660751828,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15090.851186140926,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15113.587197383324,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15167.4110710335,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15217.77415365221,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15255.237756307766,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15290.317055903548,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15325.64845113582,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15353.956428663045,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15395.059920745713,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15441.827244033058,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15444.482612961783,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15482.452432840892,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15554.28418247743,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15576.445022405396,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15586.357297432343,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15612.67720593723,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15625.552836916098,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15633.099048295891,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15660.403008354837,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15753.266638486408,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15769.199970061967,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15776.6185950135,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15781.567277045242,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15800.748464840895,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15902.5820171851,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15969.926041239794,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
15994.129671483872,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16083.144422968422,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16143.664966316504,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16215.417278487696,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16250.768829612098,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16253.238674331884,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16288.314572264562,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16292.532145597555,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16349.365394310094,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16351.202874057586,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16376.641217897446,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16409.116283863714,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16561.192222482303,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16619.26851762069,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16654.261309178095,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16668.26685590166,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16737.552242528796,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16741.964987126685,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16803.479991635304,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16810.783311257936,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16811.303291657143,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16906.421720581668,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
16988.937376171263,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17045.80773059446,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17093.809803593602,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17117.443674840757,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17180.483530088924,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17187.118186858283,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17217.216816055326,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17227.907211617825,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17244.970253692663,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17355.289101790982,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17386.475952392157,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17403.090747900314,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17410.389603708634,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17454.455217127368,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17461.444472196905,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17467.944233636936,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17476.831955602524,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17551.70638908532,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17568.733760583364,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17573.61709761255,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17597.041128088404,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17609.196931537404,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17668.951982222436,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17771.37989716649,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17780.962171759726,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17840.11678562297,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17861.31731299985,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17862.72750427037,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17957.86337361378,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17964.46990053384,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
17981.45046533105,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18041.943502071856,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18057.17178445354,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18092.130362361288,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18092.39859286665,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18114.57521760278,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18116.6181838392,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18163.7736166352,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18194.121545548867,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18214.3140499687,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18226.17943477757,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18230.518926857807,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18249.72059543581,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18257.149251188348,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18264.230047918754,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18267.954705638844,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18268.47755189996,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18277.60136426313,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18281.73777236868,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18408.798635339484,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18444.030682998527,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18468.81419066538,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18493.05833141652,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18537.430798790385,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18539.100697544844,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18597.588990432465,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18598.256078988816,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18606.659042196487,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18656.642432045763,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18683.53505509256,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18687.50970159069,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18691.310455756822,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18699.18703960824,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18725.606599726627,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18776.463932067505,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18819.28859300903,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18846.254493983,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18859.29030213248,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18867.78161871417,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18868.68163575572,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18878.799277728736,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18896.12293705657,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18901.415431760703,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18904.6676698412,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18947.55834557428,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18991.77716834305,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
18998.85515745533,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19030.6154867746,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19033.611178212614,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19045.61950521181,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19056.04393888153,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19069.96558607706,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19103.12711492669,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19108.534856672777,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19113.168751943093,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19114.01925340314,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19123.41954359853,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19146.68419271625,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19148.039710690995,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19151.02122909506,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19161.780903867715,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19220.933194440036,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19262.614249357543,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19270.93113251112,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19314.63285230209,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19332.4197760208,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19345.40638275098,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19372.747679741304,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19376.318934572257,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19379.020824056828,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19413.57705005845,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19414.337150181807,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19420.43351255126,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19481.38512536272,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19500.48453486966,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19502.02714419978,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19524.09855328009,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19540.90757383447,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19544.751963598832,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19560.012414389155,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19560.2134911108,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19595.963683816597,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19630.019906330617,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19652.14609874157,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19682.347294817915,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19686.480729069383,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19734.771680595943,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19745.492788916355,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19750.689081038126,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19772.52166224902,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19815.60592851108,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19835.24731691517,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19844.17257011184,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19899.238902601963,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19900.000045578246,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19903.00007882848,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19908.13073958441,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19935.302674353665,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
19991.633401474297,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20038.17183045708,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20038.86189595382,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20042.993517793955,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20068.15521571509,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20070.23130107336,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20096.29141718864,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20097.13850146397,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20145.886507895368,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20152.169613900143,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20155.97949307784,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20159.92165012917,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20167.039988791552,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20170.09123511915,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20206.52406110588,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20211.43699369217,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20214.598001694943,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20255.980297335387,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20257.79036295772,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20270.541945446264,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20303.813916790463,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20317.21375110656,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20353.16099160739,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20383.574335246245,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20428.848751966467,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20438.41483880633,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20444.786271146244,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20453.295188497705,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20471.44135796224,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20478.630441231555,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20501.00581727031,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20547.618635293507,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20600.511000269773,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20631.297812337245,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20653.898307522188,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20667.902933502224,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20691.47878495564,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20696.445356237648,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20702.802670064808,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20741.413308130883,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20743.09489560053,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20744.00476179436,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20756.42804573041,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20763.604136923623,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20782.08982020968,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20794.821498853667,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20795.150058393407,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20797.821926096665,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20803.69328945416,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20820.241369108862,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20833.007623149297,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20846.539823747386,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20867.66988476458,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20895.67945165044,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20913.655444167674,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20915.81604993481,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20927.430789202743,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20951.34787228712,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20957.765294043056,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20962.90164507928,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20980.730393000293,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
20988.9082064483,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
21016.05592555025,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
21021.019158591367,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
21029.396521516766,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
21030.96617717162,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
21051.53129371404,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
21075.50991951704,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
21091.58744116801,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
21095.585694388225,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
21136.203770718635,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
21137.028874434214,"(172.60999999999999, 31806.512]","(172.60999999999999, 36199.407]",*
